7.21e-07,
3.35e-07,
7.86e-07,
9.5e-07,
1.434e-06,
1.718e-06,
1.18e-06,
1.479e-06,
1.576e-06,
1.748e-06,
1.852e-06,
2.137e-06,
2.293e-06,
2.497e-06,
2.651e-06,
2.77e-06,
3.487e-06,
3.399e-06,
4.085e-06,
4.554e-06,
5.033e-06,
4.915e-06,
4.932e-06,
4.206e-06,
4.394e-06,
4.719e-06,
5.877e-06,
5.985e-06,
6.038e-06,
6.625e-06,
5.571e-06,
6.217e-06,
6.147e-06,
6.081e-06,
8.023e-06,
6.536e-06,
7.571e-06,
1.0546e-05,
1.0516e-05,
1.1007e-05,
1.0734e-05,
1.2445e-05,
8.514e-06,
9.961e-06,
2.109e-05,
1.7391e-05,
1.0741e-05,
1.5216e-05,
1.5973e-05,
1.2426e-05,
1.2944e-05,
1.7028e-05,
1.5332e-05,
1.1591e-05,
1.4653e-05,
1.6534e-05,
1.4128e-05,
1.1166e-05,
1.381e-05,
1.9691e-05,
1.523e-05,
1.9896e-05,
2.0845e-05,
1.4012e-05,
1.4789e-05,
2.5877e-05,
2.4835e-05,
1.2625e-05,
1.9492e-05,
1.8315e-05,
1.8244e-05,
2.8716e-05,
2.9671e-05,
2.1826e-05,
1.5784e-05,
2.2661e-05,
2.1336e-05,
2.4365e-05,
2.1352e-05,
1.9068e-05,
1.6839e-05,
2.3685e-05,
1.5246e-05,
2.7184e-05,
2.2794e-05,
1.7538e-05,
2.0247e-05,
3.6909e-05,
2.5019e-05,
3.5773e-05,
2.5024e-05,
1.6511e-05,
4.5172e-05,
3.2074e-05,
2.6286e-05,
2.5355e-05,
2.6207e-05,
4.0476e-05,
2.9518e-05,
2.1615e-05,
2.0034e-05,
5.1662e-05,
2.6786e-05,
2.0468e-05,
2.985e-05,
2.2743e-05,
3.0919e-05,
2.3701e-05,
2.6973e-05,
3.3238e-05,
3.5988e-05,
6.2995e-05,
3.8338e-05,
2.3565e-05,
2.4909e-05,
2.6852e-05,
5.8676e-05,
3.9843e-05,
3.9797e-05,
4.0626e-05,
2.628e-05,
6.1475e-05,
3.6271e-05,
3.1979e-05,
2.4427e-05,
3.6915e-05,
5.9663e-05,
6.7126e-05,
4.7903e-05,
6.3395e-05,
4.2877e-05,
6.8807e-05,
6.2518e-05,
2.7732e-05,
2.7771e-05,
2.8328e-05,
7.1315e-05,
3.5773e-05,
8.7555e-05,
5.364e-05,
0.000118806,
2.8939e-05,
4.0765e-05,
5.8579e-05,
3.6092e-05,
3.087e-05,
4.465e-05,
7.7887e-05,
5.4571e-05,
3.2962e-05,
5.5271e-05,
3.4393e-05,
5.0196e-05,
3.8083e-05,
4.2154e-05,
4.8497e-05,
3.3646e-05,
3.786e-05,
4.3607e-05,
3.5867e-05,
5.2363e-05,
4.2835e-05,
3.9468e-05,
4.2519e-05,
4.6097e-05,
3.6224e-05,
3.8238e-05,
4.0554e-05,
3.8375e-05,
3.4225e-05,
3.7791e-05,
4.4313e-05,
4.0181e-05,
3.344e-05,
6.2569e-05,
4.1297e-05,
3.6739e-05,
3.42e-05,
4.525e-05,
4.1986e-05,
3.9724e-05,
4.0675e-05,
4.1848e-05,
4.2031e-05,
4.0943e-05,
4.0573e-05,
3.8815e-05,
3.9049e-05,
4.0205e-05,
4.464e-05,
4.3468e-05,
4.7774e-05,
4.5153e-05,
4.9883e-05,
3.9799e-05,
4.2822e-05,
4.063e-05,
4.5497e-05,
4.2271e-05,
4.1595e-05,
4.3906e-05,
3.9332e-05,
4.0601e-05,
4.2171e-05,
4.5584e-05,
4.0754e-05,
4.4681e-05,
4.6104e-05,
4.3352e-05,
4.1959e-05,
4.323e-05,
4.6986e-05,
4.2107e-05,
4.5007e-05,
4.3947e-05,
4.2325e-05,
4.2069e-05,
6.2279e-05,
4.1967e-05,
4.6751e-05,
4.1679e-05,
4.2764e-05,
4.5028e-05,
4.5712e-05,
5.3377e-05,
5.3838e-05,
4.6686e-05,
4.413e-05,
4.8882e-05,
6.5431e-05,
4.4874e-05,
4.4142e-05,
4.843e-05,
4.9051e-05,
4.5736e-05,
4.4135e-05,
5.0581e-05,
4.8403e-05,
6.0837e-05,
6.6605e-05,
4.6758e-05,
7.3573e-05,
4.897e-05,
4.8322e-05,
4.9817e-05,
5.3283e-05,
5.462e-05,
7.9468e-05,
6.44e-05,
6.0668e-05,
6.6742e-05,
5.3168e-05,
8.724e-05,
5.5112e-05,
4.9227e-05,
5.3961e-05,
5.6086e-05,
4.9312e-05,
6.5176e-05,
6.0227e-05,
5.7649e-05,
7.2137e-05,
6.8723e-05,
7.7119e-05,
7.948e-05,
0.000101292,
8.6425e-05,
7.4464e-05,
7.809e-05,
7.3782e-05,
7.9408e-05,
7.0821e-05,
9.4716e-05,
7.2687e-05,
4.9759e-05,
5.0239e-05,
6.063e-05,
5.638e-05,
6.7426e-05,
6.3131e-05,
5.6779e-05,
6.3145e-05,
6.1646e-05,
6.0607e-05,
9.4879e-05,
7.7169e-05,
7.4171e-05,
7.3788e-05,
6.7304e-05,
6.2135e-05,
5.8165e-05,
8.2696e-05,
7.6903e-05,
5.6237e-05,
8.5236e-05,
5.8545e-05,
5.9707e-05,
5.8206e-05,
9.0217e-05,
6.4409e-05,
5.9196e-05,
8.0384e-05,
7.1899e-05,
5.7411e-05,
0.000102076,
6.3392e-05,
5.9719e-05,
8.6036e-05,
6.8703e-05,
6.8849e-05,
6.7718e-05,
5.9262e-05,
9.0399e-05,
6.3971e-05,
6.4264e-05,
6.7359e-05,
5.9061e-05,
9.8995e-05,
6.5316e-05,
6.6074e-05,
8.7867e-05,
8.027e-05,
0.000117631,
7.6097e-05,
6.671e-05,
0.00010387,
7.5749e-05,
6.497e-05,
6.5893e-05,
6.6698e-05,
6.2251e-05,
0.000104006,
6.8537e-05,
6.6289e-05,
0.000103967,
8.1065e-05,
7.8694e-05,
8.2193e-05,
0.000116765,
0.000108538,
0.000115364,
8.8718e-05,
7.3054e-05,
8.4907e-05,
7.4978e-05,
9.6647e-05,
8.5535e-05,
0.000103251,
8.3665e-05,
0.000107645,
9.6048e-05,
0.000123636,
8.9126e-05,
0.000103599,
7.7707e-05,
7.3081e-05,
7.8717e-05,
7.2905e-05,
0.000116631,
8.6404e-05,
7.6532e-05,
7.5224e-05,
7.3518e-05,
9.6695e-05,
7.5024e-05,
7.8495e-05,
7.2469e-05,
8.1768e-05,
7.0725e-05,
0.000131326,
0.000103948,
7.1108e-05,
7.9561e-05,
7.2933e-05,
0.000102488,
9.2175e-05,
7.2752e-05,
0.000121065,
7.4512e-05,
7.2012e-05,
8.6459e-05,
7.7582e-05,
7.5115e-05,
0.000101358,
8.4211e-05,
8.4787e-05,
8.2808e-05,
7.6188e-05,
7.931e-05,
8.2121e-05,
7.8873e-05,
7.5536e-05,
0.000139111,
9.0588e-05,
7.8773e-05,
0.000113267,
0.000113117,
0.000148061,
0.000106201,
0.000102547,
